incident_id,date,time,province,district,road_type,latitude,longitude,weather,visibility_meters,temperature_c,wind_speed_kmh,lighting,road_condition,surface_material,number_of_lanes,speed_limit_kmh,road_curvature,road_gradient,median_type,shoulder_available,num_vehicles,vehicle_types,vehicle_avg_age_years,overloading_detected,driver_age,helmet_usage,seatbelt_usage,mobile_phone_suspected,alcohol_drug_suspected,speed_at_impact_kmh,evasive_action,accident_cause,collision_type,impact_point,num_collisions,traffic_volume_per_hour,peak_off_peak,distance_to_hospital_km,expected_response_min,fatalities,serious_injuries,minor_injuries,property_damage_level,severity
PK-2024-02466,2024-03-03,16:46,KPK,Peshawar,Highway,34.892,71.6057,Clear,64,29.0,12.2,Dawn-Dusk,Potholed,Concrete,2,80,Straight,Flat,Physical,Yes,3,Bicycle;Truck;Auto-rickshaw,2.5,Yes,16,No,Not Applicable,No,No,80,None,Signal Violation,Rear-end,Side,1,680,Off-peak,1.4,9.3,1,2,3,Severe,Critical
PK-2024-02467,2024-06-22,03:37,Punjab,Multan,Highway,29.8304,74.4856,Rain,89,22.4,3.3,Dawn-Dusk,Dry,Dirt,2,50,Gentle,Downhill,Painted,No,4,Car;Motorcycle;Auto-rickshaw;Car,7.6,No,17,Yes,Not Applicable,No,No,45,Swerving,Weather,Rear-end,Roof,1,333,Peak,12.7,21.0,0,0,1,None,Low
PK-2024-02468,2024-05-24,04:12,KPK,Mardan,Urban,34.3623,72.7947,Cloudy,511,41.1,19.0,Street-lit,Dry,Asphalt,3,50,Sharp,Flat,None,No,2,Car;Car,10.9,No,19,No,No,No,No,65,Swerving,Mobile Phone,Rollover,Side,1,358,Off-peak,15.9,24.5,0,2,3,Moderate,Medium
PK-2024-02469,2024-06-06,05:31,Sindh,Sukkur,Rural,26.0629,66.5678,Cloudy,244,32.4,4.2,Daylight,Wet,Asphalt,2,110,Straight,Flat,Physical,Yes,2,Truck;Motorcycle,19.6,No,50,Partial,Not Applicable,No,No,140,Swerving,Speeding,Rollover,Side,1,1754,Peak,0.5,10.1,0,1,2,Severe,High
PK-2024-02470,2024-02-13,14:08,Punjab,Multan,Rural,31.2304,72.4755,Dust Storm,20,26.6,4.3,Daylight,Dry,Gravel,1,40,Straight,Uphill,Painted,Yes,2,Car;Motorcycle,20.0,No,38,No,Not Applicable,No,No,35,Braking,Overloading,Multi-vehicle pileup,Side,2,1559,Off-peak,14.1,22.2,0,3,2,Severe,High
PK-2024-02471,2024-05-28,19:47,Sindh,Sukkur,Rural,26.0232,67.8083,Heavy Rain,20,26.0,0.7,Daylight,Construction,Concrete,3,50,Straight,Downhill,Physical,No,4,Motorcycle;Motorcycle;Auto-rickshaw;Car,6.5,No,36,No,Yes,Yes,Unknown,65,Braking,Mobile Phone,Pedestrian,Side,1,879,Off-peak,1.4,9.5,1,2,2,Severe,High
PK-2024-02472,2024-07-26,03:26,Punjab,Multan,Rural,30.2369,74.5466,Clear,1500,25.1,1.7,Dawn-Dusk,Potholed,Asphalt,4,30,Straight,Uphill,Physical,Yes,3,Car;Motorcycle;Motorcycle,18.1,No,33,Yes,Not Applicable,No,No,35,Swerving,Human Error,Rollover,Rear,1,1684,Off-peak,0.9,8.3,0,0,1,Minor,Low
PK-2024-02473,2024-07-03,01:06,Punjab,Bahawalpur,Highway,31.273,72.362,Heavy Rain,238,27.6,16.1,Street-lit,Dry,Asphalt,2,80,Hairpin,Flat,Painted,Yes,2,Motorcycle;Motorcycle,19.6,No,44,Yes,No,No,No,85,Braking,Speeding,Rear-end,Side,2,1146,Off-peak,31.4,39.8,1,4,3,Total,Critical
PK-2024-02474,2024-06-03,22:26,Punjab,Sialkot,Urban,29.8683,72.5586,Heavy Rain,248,37.9,4.9,Daylight,Dry,Asphalt,1,80,Gentle,Uphill,Physical,No,4,Car;Bus;Bicycle;Motorcycle,3.7,No,16,No,Yes,No,No,80,None,Mobile Phone,Multi-vehicle pileup,Front,3,458,Peak,14.4,20.2,3,3,1,Severe,Critical
PK-2024-02475,2024-07-10,04:30,Punjab,Sargodha,Urban,30.7402,72.267,Clear,217,29.5,17.5,Unlit,Dry,Asphalt,4,100,Sharp,Flat,Physical,Yes,2,Motorcycle;Car,8.8,No,26,Partial,Yes,No,No,120,None,Human Error,Pedestrian,Rear,2,1209,Peak,4.4,5.9,1,2,3,Moderate,High
PK-2024-02476,2024-02-09,11:06,Punjab,Gujranwala,Urban,31.1941,74.0055,Dust Storm,500,23.1,38.8,Daylight,Wet,Asphalt,2,120,Gentle,Flat,None,No,3,Motorcycle;Car;Truck,10.0,No,31,Yes,No,No,No,140,Braking,Signal Violation,Rear-end,Front,2,1535,Peak,4.0,7.3,0,2,2,Severe,High
PK-2024-02477,2024-04-17,05:18,Islamabad,Islamabad,Urban,34.745,73.4924,Rain,44,24.6,28.0,Street-lit,Construction,Asphalt,4,60,Straight,Flat,None,No,2,Bus;Auto-rickshaw,4.5,Yes,30,Yes,Not Applicable,No,No,65,None,Animal Crossing,Fixed-object,Front,2,676,Off-peak,7.1,14.7,0,2,1,Moderate,Medium
PK-2024-02478,2024-02-22,08:15,Punjab,Sialkot,Urban,31.1722,73.3679,Cloudy,663,36.3,1.2,Unlit,Flooding,Gravel,2,30,Gentle,Downhill,Painted,No,5,Truck;Auto-rickshaw;Car;Car;Car,14.6,No,32,No,No,No,No,45,Braking,Mechanical Failure,Multi-vehicle pileup,Front,2,133,Peak,2.3,11.2,1,1,4,Severe,High
PK-2024-02479,2024-09-26,09:01,Islamabad,Islamabad,Highway,33.6156,73.6505,Clear,131,22.0,13.9,Daylight,Muddy,Asphalt,4,60,Gentle,Flat,Painted,Yes,2,Car;Bicycle,14.8,No,16,Partial,Yes,No,No,90,Swerving,Signal Violation,Rollover,Rear,1,1678,Off-peak,0.5,6.7,1,3,3,Total,Critical
PK-2024-02480,2024-12-09,23:13,Balochistan,Gwadar,Rural,30.2246,65.5679,Haze,1500,13.1,18.3,Street-lit,Flooding,Concrete,2,60,Sharp,Uphill,None,No,2,Motorcycle;Motorcycle,19.8,No,33,Yes,Yes,No,No,60,Swerving,Overloading,Rollover,Roof,1,1915,Off-peak,7.0,12.2,1,1,2,Severe,High
PK-2024-02481,2024-11-28,22:51,Sindh,Hyderabad,Residential,25.7348,67.2911,Clear,717,30.0,2.6,Tunnel,Muddy,Dirt,2,30,Gentle,Flat,None,Yes,2,Motorcycle;Motorcycle,10.8,No,47,No,Yes,No,No,40,None,Animal Crossing,Head-on,Side,2,578,Peak,8.2,16.5,0,0,0,None,Low
PK-2024-02482,2024-06-25,17:09,KPK,Abbottabad,Rural,34.3402,72.2291,Rain,47,36.2,7.7,Street-lit,Construction,Gravel,6,50,Sharp,Downhill,Physical,No,3,Truck;Bus;Truck,9.0,No,16,Partial,Not Applicable,Yes,No,60,None,Human Error,Multi-vehicle pileup,Rear,2,1391,Off-peak,16.1,19.7,1,4,3,Total,Critical
PK-2024-02483,2024-12-05,21:53,Balochistan,Gwadar,Rural,29.8892,65.2657,Heavy Rain,89,38.2,6.5,Daylight,Dry,Asphalt,2,110,Hairpin,Uphill,Painted,Yes,3,Bus;Truck;Bus,17.1,No,36,No,Yes,No,Unknown,120,Braking,Wrong Side,Fixed-object,Side,2,1523,Peak,0.5,11.0,1,3,1,Total,Critical
PK-2024-02484,2024-05-09,14:23,Sindh,Larkana,Residential,26.9538,67.7391,Fog,543,27.8,25.6,Street-lit,Dry,Asphalt,4,50,Straight,Uphill,Painted,No,2,Motorcycle;Motorcycle,12.0,Yes,46,Yes,Not Applicable,No,Unknown,80,None,Overloading,Head-on,Rear,2,1732,Peak,7.2,16.0,0,2,4,Severe,High
PK-2024-02485,2024-04-18,09:52,Balochistan,Turbat,Urban,28.8881,65.2851,Dust Storm,943,31.2,67.8,Street-lit,Dry,Asphalt,2,50,Straight,Flat,Painted,Yes,2,Car;Motorcycle,15.2,Yes,16,No,No,No,No,90,Swerving,Weather,Rear-end,Side,3,928,Peak,11.3,21.5,1,2,1,Total,Critical
PK-2024-02486,2024-03-12,20:24,Punjab,Faisalabad,Urban,29.8334,73.4154,Cloudy,224,36.9,3.5,Street-lit,Icy,Asphalt,2,80,Gentle,Downhill,Painted,Yes,3,Truck;Car;Bicycle,17.4,Yes,21,Yes,Yes,No,No,85,None,Human Error,Rear-end,Side,1,1948,Peak,3.2,10.5,0,0,2,Minor,Medium
PK-2024-02487,2024-01-03,05:23,Punjab,Multan,Highway,31.6874,72.654,Fog,27,40.6,5.3,Tunnel,Wet,Dirt,2,110,Straight,Flat,Physical,Yes,3,Car;Motorcycle;Motorcycle,4.3,No,39,Yes,Yes,No,No,115,Braking,Overloading,Rear-end,Side,1,1706,Peak,5.6,16.7,0,2,4,Moderate,High
PK-2024-02488,2024-02-11,23:19,Sindh,Sukkur,Highway,24.3186,68.7018,Rain,1014,23.2,0.2,Daylight,Dry,Dirt,2,30,Straight,Uphill,None,No,2,Car;Car,13.7,No,32,Yes,Not Applicable,Yes,No,45,None,Wrong Side,Rear-end,Rear,2,1088,Off-peak,2.6,9.9,0,0,0,None,Low
PK-2024-02489,2024-08-19,02:22,Sindh,Sukkur,Residential,25.0581,67.8905,Clear,122,29.8,24.4,Street-lit,Wet,Gravel,2,50,Straight,Flat,Painted,Yes,2,Car;Auto-rickshaw,7.0,No,24,Partial,Yes,Yes,No,50,Swerving,Wrong Side,Rear-end,Rear,1,1149,Peak,11.5,21.1,0,0,1,Minor,Low
PK-2024-02490,2024-01-13,00:44,Punjab,Gujranwala,Rural,30.6385,72.836,Haze,247,29.2,21.0,Daylight,Muddy,Gravel,3,50,Straight,Downhill,None,Yes,3,Car;Motorcycle;Auto-rickshaw,18.9,No,41,Yes,Partial,No,No,70,Braking,Human Error,Side-swipe,Roof,1,173,Off-peak,18.9,29.0,0,0,2,Moderate,Medium
PK-2024-02491,2024-12-04,09:00,KPK,Dera Ismail Khan,Rural,32.2214,70.398,Fog,1173,42.5,4.2,Tunnel,Icy,Asphalt,4,60,Straight,Flat,None,Yes,1,Car,19.5,No,38,Yes,Yes,No,No,70,None,Speeding,Multi-vehicle pileup,Side,1,1095,Off-peak,26.2,37.8,0,1,3,Moderate,High
PK-2024-02492,2024-06-26,08:45,Islamabad,Islamabad,Residential,34.4814,73.7365,Heavy Rain,1368,27.4,35.2,Dawn-Dusk,Wet,Asphalt,3,120,Sharp,Flat,Painted,Yes,3,Car;Truck;Car,5.5,No,51,No,No,No,No,125,Swerving,Speeding,Fixed-object,Side,1,358,Off-peak,21.0,31.0,1,4,1,Total,Critical
PK-2024-02493,2024-12-03,09:36,KPK,Dera Ismail Khan,Urban,34.4861,70.842,Haze,1008,21.9,29.3,Dawn-Dusk,Potholed,Concrete,2,60,Straight,Flat,Physical,Yes,4,Car;Car;Car;Motorcycle,9.7,No,29,Yes,Yes,No,No,80,Braking,Speeding,Rear-end,Front,2,335,Peak,24.6,33.6,0,0,3,Moderate,Medium
PK-2024-02494,2024-04-13,19:36,Sindh,Nawabshah,Urban,25.4552,68.9621,Fog,308,41.7,7.5,Tunnel,Icy,Gravel,2,80,Straight,Downhill,Painted,Yes,2,Auto-rickshaw;Auto-rickshaw,18.0,No,36,No,Yes,Yes,No,70,None,Signal Violation,Pedestrian,Front,3,903,Peak,17.3,25.6,0,2,3,Severe,High
PK-2024-02495,2024-10-20,19:25,Sindh,Hyderabad,Highway,26.4051,67.235,Clear,505,39.4,23.9,Dawn-Dusk,Potholed,Asphalt,4,120,Sharp,Downhill,Painted,No,2,Car;Car,14.6,No,56,Partial,Not Applicable,No,No,110,Swerving,Overloading,Rollover,Front,2,1717,Off-peak,16.7,23.8,1,3,2,Severe,Critical
PK-2024-02496,2024-12-11,02:54,KPK,Mardan,Urban,32.9618,71.046,Clear,316,25.2,6.6,Daylight,Wet,Asphalt,1,60,Sharp,Uphill,Painted,No,3,Auto-rickshaw;Motorcycle;Motorcycle,5.8,No,36,Partial,Not Applicable,No,No,60,Braking,Human Error,Head-on,Side,1,1899,Peak,27.0,37.9,0,0,2,None,Low
PK-2024-02497,2024-05-26,11:26,Punjab,Faisalabad,Residential,30.4451,72.4698,Clear,627,23.6,33.2,Tunnel,Icy,Concrete,2,50,Sharp,Downhill,Physical,No,5,Motorcycle;Car;Auto-rickshaw;Bicycle;Auto-rickshaw,18.2,No,19,Yes,Yes,No,No,40,Braking,Weather,Rear-end,Front,1,154,Peak,2.5,6.5,0,0,2,Minor,Low
PK-2024-02498,2024-06-15,03:54,Punjab,Sialkot,Residential,32.4494,74.9349,Rain,1500,34.9,7.5,Daylight,Icy,Asphalt,2,30,Sharp,Flat,None,No,3,Truck;Motorcycle;Bus,12.0,No,20,Yes,Yes,No,Unknown,45,Swerving,Overloading,Side-swipe,Side,1,1373,Off-peak,5.6,10.7,0,0,0,Minor,Low
PK-2024-02499,2024-07-17,23:41,Sindh,Karachi,Urban,24.5793,68.0626,Fog,970,33.2,48.0,Street-lit,Potholed,Concrete,2,60,Straight,Uphill,Painted,No,2,Truck;Auto-rickshaw,11.6,No,45,No,Yes,No,No,60,Swerving,Human Error,Multi-vehicle pileup,Front,2,310,Off-peak,2.4,9.3,1,2,2,Severe,High
PK-2024-02500,2024-02-07,22:50,Punjab,Lahore,Residential,32.1359,72.154,Cloudy,20,41.4,3.1,Dawn-Dusk,Dry,Asphalt,2,120,Straight,Downhill,Painted,No,1,Car,5.7,No,35,No,Not Applicable,No,No,150,None,Mobile Phone,Side-swipe,Roof,1,1880,Off-peak,4.1,5.1,0,0,2,Moderate,Medium
PK-2024-02501,2024-09-02,14:33,Balochistan,Khuzdar,Rural,27.5964,67.4336,Clear,169,34.0,11.2,Street-lit,Wet,Asphalt,1,110,Gentle,Uphill,Physical,No,2,Auto-rickshaw;Car,15.8,No,28,Partial,Yes,No,No,140,None,Speeding,Multi-vehicle pileup,Side,1,603,Peak,9.9,12.3,2,3,3,Total,Critical
PK-2024-02502,2024-04-14,06:01,Sindh,Hyderabad,Urban,25.5902,67.3979,Cloudy,20,13.4,9.3,Daylight,Potholed,Gravel,2,120,Gentle,Uphill,None,No,2,Car;Bus,11.3,No,46,Partial,No,No,No,115,Braking,Signal Violation,Fixed-object,Front,2,1840,Peak,23.6,26.1,0,2,2,Moderate,High
PK-2024-02503,2024-06-05,22:56,Sindh,Karachi,Rural,24.9306,68.3488,Haze,365,32.7,6.9,Dawn-Dusk,Muddy,Dirt,1,100,Straight,Uphill,None,Yes,4,Car;Bus;Car;Auto-rickshaw,2.1,No,21,No,Yes,Yes,No,100,None,Human Error,Multi-vehicle pileup,Roof,1,321,Peak,9.3,17.2,2,2,2,Total,Critical
PK-2024-02504,2024-02-22,14:42,Punjab,Rawalpindi,Rural,29.5622,72.8457,Clear,317,32.6,24.4,Daylight,Icy,Asphalt,4,80,Straight,Flat,Painted,No,2,Motorcycle;Car,7.0,No,55,Partial,No,No,No,100,Braking,Weather,Fixed-object,Front,1,94,Peak,32.6,49.6,0,2,4,Severe,High
PK-2024-02505,2024-10-17,09:53,Balochistan,Gwadar,Residential,28.3774,65.6422,Rain,112,35.0,27.0,Street-lit,Icy,Asphalt,2,30,Gentle,Uphill,Painted,Yes,2,Car;Car,12.1,Yes,16,No,Partial,No,No,60,None,Mobile Phone,Head-on,Front,2,1127,Peak,3.1,10.7,1,3,1,Total,Critical
PK-2024-02506,2024-06-27,06:19,Sindh,Nawabshah,Highway,24.4104,67.2555,Dust Storm,956,39.7,7.4,Street-lit,Muddy,Gravel,2,50,Sharp,Flat,Physical,No,2,Bus;Bus,2.4,No,42,Yes,Partial,No,Unknown,65,Swerving,Speeding,Fixed-object,Roof,2,1438,Off-peak,15.2,19.3,3,4,2,Total,Critical
PK-2024-02507,2024-03-09,00:51,Punjab,Rawalpindi,Highway,32.3722,73.0903,Clear,180,11.0,33.0,Tunnel,Wet,Gravel,2,50,Gentle,Flat,Painted,No,3,Motorcycle;Bicycle;Truck,9.0,Yes,16,No,No,Yes,No,50,Braking,Speeding,Rear-end,Rear,1,1097,Peak,34.3,46.0,0,1,3,Severe,High
PK-2024-02508,2024-03-02,02:32,KPK,Abbottabad,Highway,34.6159,71.6379,Fog,132,19.8,9.7,Unlit,Wet,Dirt,1,80,Straight,Flat,Physical,No,2,Car;Motorcycle,8.6,No,39,Partial,Yes,No,No,95,Swerving,Speeding,Rear-end,Roof,1,589,Peak,14.9,18.3,1,4,1,Total,Critical
PK-2024-02509,2024-05-01,22:14,Punjab,Sialkot,Highway,32.436,72.8337,Dust Storm,67,40.0,4.8,Tunnel,Wet,Asphalt,1,100,Sharp,Uphill,Painted,Yes,4,Auto-rickshaw;Truck;Motorcycle;Motorcycle,7.8,No,17,No,No,No,No,140,Braking,Mobile Phone,Head-on,Side,2,260,Off-peak,0.5,7.6,1,3,3,Severe,Critical
PK-2024-02510,2024-10-10,21:13,KPK,Mardan,Rural,33.5839,72.6895,Fog,72,14.0,46.3,Daylight,Dry,Asphalt,2,80,Gentle,Flat,Physical,Yes,3,Auto-rickshaw;Car;Car,10.5,No,46,Yes,Partial,No,Unknown,70,None,Wrong Side,Head-on,Side,1,1477,Off-peak,17.2,24.3,0,3,2,Severe,High
PK-2024-02511,2024-12-10,17:38,Punjab,Multan,Residential,31.9379,73.8747,Clear,552,29.5,6.4,Street-lit,Wet,Concrete,4,50,Straight,Uphill,Painted,Yes,3,Truck;Auto-rickshaw;Truck,5.7,No,39,Yes,No,No,No,50,Swerving,Human Error,Head-on,Rear,1,1505,Peak,11.8,17.4,0,0,0,Minor,Low
PK-2024-02512,2024-08-17,01:31,Punjab,Bahawalpur,Urban,30.8291,73.2234,Haze,1134,22.9,7.6,Street-lit,Dry,Dirt,6,110,Hairpin,Flat,Painted,Yes,2,Motorcycle;Motorcycle,18.1,No,52,No,No,No,No,110,Swerving,Weather,Rollover,Side,1,1786,Off-peak,13.0,20.7,1,2,2,Severe,Critical
PK-2024-02513,2024-09-18,03:32,Sindh,Larkana,Rural,25.5621,67.3731,Rain,1054,29.6,4.8,Unlit,Dry,Concrete,2,60,Straight,Flat,Physical,Yes,2,Auto-rickshaw;Motorcycle,3.4,No,34,Yes,Yes,No,No,65,Braking,Signal Violation,Multi-vehicle pileup,Side,1,790,Off-peak,0.5,3.0,0,0,0,Minor,Low
PK-2024-02514,2024-06-20,05:52,Punjab,Multan,Residential,31.2793,73.5418,Cloudy,925,33.2,4.7,Unlit,Potholed,Asphalt,3,100,Straight,Uphill,Physical,Yes,1,Car,15.2,No,16,No,Not Applicable,No,No,140,None,Speeding,Pedestrian,Rear,2,1734,Peak,4.4,9.9,2,4,3,Total,Critical
PK-2024-02515,2024-11-08,12:26,Punjab,Sialkot,Rural,31.1669,73.3942,Cloudy,1500,27.4,16.9,Street-lit,Muddy,Gravel,2,50,Gentle,Flat,None,No,3,Bus;Motorcycle;Bus,10.6,No,56,Yes,Not Applicable,No,No,65,Swerving,Weather,Multi-vehicle pileup,Side,2,1303,Off-peak,9.1,18.0,1,1,2,Severe,High
PK-2024-02516,2024-09-02,12:51,Punjab,Bahawalpur,Rural,30.0873,74.8949,Fog,628,32.2,14.4,Unlit,Dry,Dirt,4,50,Straight,Flat,Painted,No,3,Motorcycle;Car;Motorcycle,4.3,No,28,Yes,No,No,No,70,Braking,Speeding,Side-swipe,Side,2,1638,Peak,3.4,3.2,0,1,3,Moderate,Medium
PK-2024-02517,2024-05-07,18:11,KPK,Peshawar,Urban,32.2896,72.8005,Rain,415,42.4,11.9,Daylight,Potholed,Dirt,4,40,Straight,Uphill,Physical,No,4,Bicycle;Truck;Truck;Car,2.2,No,31,No,Not Applicable,No,No,55,None,Mobile Phone,Rear-end,Front,1,1041,Off-peak,12.4,17.2,0,1,1,Moderate,Medium
PK-2024-02518,2024-01-08,23:07,Punjab,Gujranwala,Highway,32.2384,72.2366,Fog,1500,26.5,12.8,Tunnel,Muddy,Asphalt,4,50,Gentle,Flat,Physical,Yes,4,Motorcycle;Car;Auto-rickshaw;Motorcycle,12.0,No,41,No,No,Yes,No,45,Braking,Speeding,Head-on,Side,2,1899,Peak,12.8,18.2,1,2,3,Moderate,High
PK-2024-02519,2024-11-12,06:52,Sindh,Karachi,Urban,24.229,68.673,Haze,645,26.4,19.7,Unlit,Dry,Gravel,1,80,Straight,Flat,Painted,Yes,5,Motorcycle;Bicycle;Car;Bus;Car,9.0,Yes,35,Partial,Yes,No,No,75,Braking,Drunk Driving,Fixed-object,Roof,2,1835,Peak,28.9,42.3,0,0,1,Moderate,Medium
PK-2024-02520,2024-03-08,16:08,KPK,Mardan,Rural,33.5072,71.5816,Cloudy,20,25.1,39.4,Street-lit,Muddy,Dirt,2,40,Sharp,Flat,Painted,No,2,Truck;Bus,15.7,No,28,Yes,Yes,No,No,55,None,Speeding,Head-on,Front,1,754,Peak,16.8,25.5,2,4,3,Total,Critical
PK-2024-02521,2024-01-19,00:19,Sindh,Karachi,Highway,25.1774,66.8064,Cloudy,124,27.7,0.4,Unlit,Wet,Asphalt,2,60,Gentle,Uphill,Painted,Yes,3,Motorcycle;Motorcycle;Bus,18.1,No,29,Partial,Yes,No,No,100,Swerving,Mobile Phone,Multi-vehicle pileup,Rear,1,1427,Off-peak,0.5,7.3,1,2,2,Severe,Critical
PK-2024-02522,2024-11-13,19:56,KPK,Abbottabad,Rural,32.1006,70.0968,Cloudy,161,32.3,13.6,Street-lit,Flooding,Dirt,4,50,Gentle,Uphill,Physical,Yes,4,Car;Motorcycle;Motorcycle;Car,19.8,No,16,Yes,No,No,No,50,Braking,Mobile Phone,Fixed-object,Roof,1,1065,Peak,7.4,14.3,0,1,4,Moderate,High
PK-2024-02523,2024-08-03,08:32,Sindh,Sukkur,Rural,25.9257,68.0358,Clear,46,31.4,62.9,Daylight,Muddy,Asphalt,4,50,Gentle,Downhill,None,Yes,2,Car;Motorcycle,14.1,No,20,Yes,Yes,No,No,65,Braking,Human Error,Side-swipe,Front,1,1946,Off-peak,3.8,9.4,0,0,1,Minor,Low
PK-2024-02524,2024-12-21,00:12,Punjab,Sialkot,Residential,30.8516,74.424,Haze,20,31.5,4.8,Daylight,Dry,Asphalt,2,40,Gentle,Uphill,Painted,Yes,2,Auto-rickshaw;Bus,13.7,No,16,No,Yes,Yes,No,50,Swerving,Human Error,Head-on,Front,1,1239,Off-peak,4.6,3.8,0,0,1,None,Low
PK-2024-02525,2024-03-10,17:21,Punjab,Rawalpindi,Urban,30.1798,72.2388,Cloudy,777,32.0,9.3,Dawn-Dusk,Potholed,Gravel,3,100,Straight,Flat,None,Yes,3,Motorcycle;Motorcycle;Motorcycle,15.1,No,56,Yes,Yes,No,No,110,Swerving,Human Error,Pedestrian,Roof,3,949,Off-peak,28.6,35.5,0,3,3,Severe,High
PK-2024-02526,2024-08-16,04:38,Punjab,Sargodha,Rural,30.7771,73.5064,Fog,120,43.5,6.1,Daylight,Potholed,Asphalt,6,50,Gentle,Flat,Physical,Yes,3,Auto-rickshaw;Motorcycle;Auto-rickshaw,14.3,No,53,No,No,No,No,50,None,Wrong Side,Rollover,Roof,3,990,Off-peak,1.4,9.5,2,4,2,Severe,Critical
PK-2024-02527,2024-05-28,23:53,Punjab,Sialkot,Highway,32.0561,72.6799,Rain,106,19.3,15.4,Daylight,Dry,Asphalt,4,60,Straight,Flat,Physical,No,2,Car;Bicycle,6.0,No,31,No,Yes,No,No,55,None,Human Error,Rollover,Front,3,1899,Peak,10.2,22.6,0,3,4,Moderate,High
PK-2024-02528,2024-09-15,15:11,Balochistan,Khuzdar,Rural,27.6813,66.9198,Rain,752,29.4,45.4,Street-lit,Potholed,Dirt,2,110,Straight,Downhill,Painted,No,2,Truck;Truck,10.3,No,21,No,Not Applicable,No,No,110,Braking,Human Error,Side-swipe,Front,1,521,Peak,27.3,42.1,0,2,2,Moderate,High
PK-2024-02529,2024-12-01,09:15,Balochistan,Quetta,Highway,28.4188,66.7057,Clear,156,27.9,5.3,Unlit,Wet,Gravel,2,60,Gentle,Flat,Physical,Yes,1,Car,16.5,No,46,Partial,Yes,No,No,70,None,Speeding,Rear-end,Roof,1,1614,Peak,4.5,9.7,0,0,0,None,Low
PK-2024-02530,2024-05-03,17:23,KPK,Abbottabad,Residential,33.8248,72.0396,Cloudy,181,29.6,3.0,Daylight,Dry,Asphalt,4,100,Straight,Uphill,Physical,Yes,3,Car;Car;Motorcycle,12.8,No,26,Yes,Yes,No,No,115,None,Human Error,Side-swipe,Roof,2,1392,Off-peak,7.2,11.6,0,0,1,Minor,Low
PK-2024-02531,2024-10-25,02:16,Sindh,Larkana,Urban,26.4087,68.7093,Clear,238,38.5,0.4,Street-lit,Dry,Concrete,2,50,Straight,Uphill,Painted,No,2,Motorcycle;Auto-rickshaw,3.7,No,35,Yes,No,No,No,80,Braking,Speeding,Rear-end,Side,1,788,Peak,18.1,31.6,0,0,1,Minor,Low
PK-2024-02532,2024-12-18,20:44,Punjab,Bahawalpur,Urban,29.7887,72.1591,Cloudy,550,37.0,0.3,Street-lit,Dry,Asphalt,4,40,Straight,Flat,Painted,Yes,4,Auto-rickshaw;Car;Bus;Car,3.6,No,22,Yes,Partial,No,No,60,Swerving,Human Error,Rear-end,Side,1,1441,Peak,20.3,29.1,0,0,2,Minor,Low
PK-2024-02533,2024-05-17,16:05,Punjab,Rawalpindi,Rural,30.9954,74.1805,Rain,470,40.0,24.0,Street-lit,Icy,Asphalt,4,40,Hairpin,Flat,Painted,No,2,Motorcycle;Auto-rickshaw,6.5,No,35,No,Yes,No,No,55,None,Human Error,Head-on,Front,2,1229,Off-peak,15.1,21.3,1,4,2,Total,Critical
PK-2024-02534,2024-01-05,18:40,Balochistan,Turbat,Residential,29.1277,66.054,Clear,470,28.5,40.6,Street-lit,Dry,Asphalt,2,110,Straight,Flat,Physical,No,3,Car;Motorcycle;Motorcycle,9.7,No,16,No,No,No,Unknown,130,Swerving,Animal Crossing,Pedestrian,Side,3,1327,Peak,13.5,19.9,2,2,1,Total,Critical
PK-2024-02535,2024-12-12,06:35,Punjab,Sargodha,Urban,31.6491,72.3854,Cloudy,62,19.3,1.8,Tunnel,Dry,Gravel,6,80,Straight,Flat,None,No,3,Bicycle;Car;Car,13.4,No,37,No,Not Applicable,No,No,100,None,Speeding,Rear-end,Roof,1,1824,Peak,4.5,14.1,0,2,3,Severe,High
PK-2024-02536,2024-01-10,02:07,KPK,Mardan,Urban,32.0551,70.4281,Fog,128,27.8,6.3,Daylight,Dry,Asphalt,2,60,Hairpin,Uphill,Painted,No,2,Car;Truck,5.5,Yes,33,Yes,Not Applicable,No,No,60,None,Mechanical Failure,Rollover,Side,1,1348,Off-peak,8.6,15.6,0,3,3,Severe,High
PK-2024-02537,2024-09-05,03:34,Punjab,Gujranwala,Residential,31.0832,72.1507,Rain,112,29.1,8.0,Unlit,Dry,Asphalt,2,50,Sharp,Downhill,None,Yes,4,Car;Motorcycle;Motorcycle;Car,11.9,No,51,No,No,No,No,50,Swerving,Speeding,Side-swipe,Side,1,1147,Peak,3.1,11.5,0,1,2,Moderate,Medium
PK-2024-02538,2024-09-19,10:33,Sindh,Larkana,Highway,24.5946,66.5058,Cloudy,240,20.9,1.3,Dawn-Dusk,Dry,Asphalt,4,120,Straight,Uphill,Physical,Yes,2,Car;Truck,14.4,No,38,Partial,Not Applicable,No,No,160,Braking,Speeding,Head-on,Roof,2,513,Peak,0.7,3.7,1,4,2,Severe,Critical
PK-2024-02539,2024-06-10,00:26,Sindh,Karachi,Urban,24.8794,69.4278,Dust Storm,650,16.3,0.5,Tunnel,Dry,Gravel,2,30,Sharp,Downhill,None,No,2,Truck;Motorcycle,11.3,No,29,No,Not Applicable,No,Unknown,30,Swerving,Human Error,Side-swipe,Side,1,1161,Off-peak,13.7,14.3,0,0,0,None,Low
